Field #,Common Name,Band #,Year,Month,Day,Age,Sex,Breeding,Stage,Capture code,Blood,Feathers,Carcass,Country code,State,City/Town,Area/Reserve,Station,Lat,Lon,Contact,Field Notes,Location Code,MAPS Code,Observer
03N3010,Common Yellowthroat,227040264,2003,AUG,2,H,U,No,Breeding,N,,Y,,US ,WA,Graham,,MORSe,47.03,-122.34,DON NORMAN,,FTLE,MORS,
03N3011,Common Yellowthroat,227040263,2003,AUG,2,H,U,U,Breeding,N,,Y,,US ,WA,Graham,,MORSe,47.03,-122.34,DON NORMAN,,FTLE,MORS,
03N3012,Common Yellowthroat,227040262,2003,AUG,2,H,U,No,Breeding,N,,Y,,US ,WA,Graham,,MORSe,47.03,-122.34,DON NORMAN,,FTLE,MORS,
03N3013,Common Yellowthroat,227040256,2003,AUG,2,H,U,No,Breeding,N,,Y,,US ,WA,Graham,,MORSe,47.03,-122.34,DON NORMAN,,FTLE,MORS,
03N3014,Common Yellowthroat,227040255,2003,AUG,2,A,F,No,Breeding,N,,Y,,US ,WA,Graham,,MORSe,47.03,-122.34,DON NORMAN,,FTLE,MORS,
03N3015,Common Yellowthroat,227040251,2003,AUG,2,H,U,No,Breeding,R,,Y,,US ,WA,Graham,,MORSe,47.03,-122.34,DON NORMAN,CAPTURED EARLIER THAT YEAR AT MORSE,FTLE,MORS,
05N1375,Common Yellowthroat,232087840,2005,JUL,16,AD,M,Y,Breeding,N,,Y,,US ,WA,Graham,MAPS,,47.03,-122.34,Suzanne Tomassi,,FTLE,MORS,
97N5681,Common Yellowthroat,177050778,1997,JUL,13,H,U,N,Breeding,N,,Y,,US ,WA,Graham,East Park Reservoir,,47.03,-122.34,,,FTLE,MORS,
09N23269,Common Yellowthroat,249098976,2009,JUL,21,HY,U,,Breeding,,,N,,US,OR,Westfir ,, ,43.88,-122.2,,,WILL,BRCR,
10N16115,Common Yellowthroat,249099089,2010,JUN,12,S,M,Yes,Breeding,N,N,Y,,US,OR,Westfir ,, ,43.88,-122.2,Ron Taylor,,WILL,BRCR,
02N3541,Common Yellowthroat,225073603,2002,JUN,14,H,U,No,Breeding,N,,Y,,US,CA,Suisun Bay,,Benicia St. Park,38.07,-122.19,Hildie Spautz,OGO/S,SB,BIP1,
02N3542,Common Yellowthroat,225073604,2002,JUN,14,A,F,Yes,Breeding,N,,Y,,US,CA,Suisun Bay,,Benicia St. Park,38.07,-122.19,Hildie Spautz,S/WKG,SB,BIP1,
02N3544,Common Yellowthroat,225073608,2002,JUN,27,A,M,Yes,Breeding,N,,Y,,US,CA,Suisun Bay,,Benicia St. Park,38.07,-122.19,Hildie Spautz,ODM/S,SB,A,
02N3545,Common Yellowthroat,225073609,2002,JUN,27,A,F,Yes,Breeding,N,,Y,,US,CA,Suisun Bay,,Benicia St. Park,38.07,-122.19,Hildie Spautz,DGO/S,SB,AIP2,
02N3546,Common Yellowthroat,225073610,2002,JUN,27,A,M,Yes,Breeding,N,,Y,,US,CA,Suisun Bay,,Benicia St. Park,38.07,-122.19,Hildie Spautz,RS/DR,SB,AIP2,
02N3547,Common Yellowthroat,225073611,2002,JUN,27,H,U,No,Breeding,N,,Y,,US,CA,Suisun Bay,,Benicia St. Park,38.07,-122.19,Hildie Spautz,DO/OS,SB,AIP2,
02N3548,Common Yellowthroat,225073612,2002,JUN,27,A,M,Yes,Breeding,N,,Y,,US,CA,Suisun Bay,,Benicia St. Park,38.07,-122.19,Hildie Spautz,S/RDK,SB,AIP2,
02N3549,Common Yellowthroat,225073613,2002,JUN,29,H,U,No,Breeding,N,,Y,,US,CA,Suisun Bay,,Benicia St. Park,38.07,-122.19,Hildie Spautz,WO/OS,SB,AIP2,
01N0042,Common Yellowthroat,222004035,2001,JUN,17,A,M,Y,Breeding,R,,Y,,US,CA,,“LOWER” SAC,KAISER,39.91,-122.1,"TOM GARDALI
PRBO",,,,
01N0043,Common Yellowthroat,169175807,2001,JUN,17,A,M,Y,Breeding,N,,Y,,US,CA,,“LOWER” SAC,KAISER,39.91,-122.1,"TOM GARDALI
PRBO",,,,
01N0044,Common Yellowthroat,169050229,2001,JUN,13,A,M,Y,Breeding,N,,Y,,US,CA,,“LOWER” SAC,KOPTA SLOUGH,39.91,-122.1,"TOM GARDALI
PRBO",,,,
01N0045,Common Yellowthroat,169050224,2001,JUN,12,A,F,Y,Breeding,N,,Y,,US,CA,,“LOWER” SAC,KOPTA SLOUGH,39.91,-122.1,"TOM GARDALI
PRBO",,,,
01N0046,Common Yellowthroat,169050228,2001,JUN,12,A,F,Y,Breeding,N,,Y,,US,CA,,“LOWER” SAC,KOPTA SLOUGH,39.91,-122.1,"TOM GARDALI
PRBO",,,,
01N0047,Common Yellowthroat,169050229,2001,JUN,13,S,F,Y,Breeding,N,,Y,,US,CA,,“LOWER” SAC,KOPTA SLOUGH,39.91,-122.1,"TOM GARDALI
PRBO",,,,
01N0048,Common Yellowthroat,1690502,2001,JUN,13,A,F,,Breeding,N,,Y,,US,CA,,“LOWER” SAC,KOPTA SLOUGH,39.91,-122.1,"TOM GARDALI
PRBO",,,,
01N0049,Common Yellowthroat,16905023,2001,JUN,13,A,M,Yes,Breeding,N,,Y,,US,CA,,“LOWER” SAC,KOPTA SLOUGH,39.91,-122.1,"TOM GARDALI
PRBO",,,,
01N0050,Common Yellowthroat,169050231,2001,JUN,13,H,U,,Breeding,N,,Y,,US,CA,,“LOWER” SAC,KOPTA SLOUGH,39.91,-122.1,"TOM GARDALI
PRBO",,,,
01N0051,Common Yellowthroat,169050224,2001,JUN,12,A,F,Yes,Breeding,N,,Y,,US,CA,,“LOWER” SAC,KOPTA SLOUGH,39.91,-122.1,"TOM GARDALI
PRBO",,,,
02N8226,Common Yellowthroat,220075315,2002,JUN,11,A,M,Yes,Breeding,N,,Y,,US,CA,,Lower Sacramento,Kopla Slough,39.91,-122.1,JULIAN WOOD,,,,
02N8227,Common Yellowthroat,220075312,2002,JUN,10,A,M,Yes,Breeding,N,,Y,,US,CA,,Lower Sacramento,Kopta Slough,39.91,-122.1,JULIAN WOOD,,,,
02N8228,Common Yellowthroat,220075313,2002,JUN,10,A,M,Yes,Breeding,N,,Y,,US,CA,,Lower Sacramento,Kopta Slough,39.91,-122.1,JULIAN WOOD,,,,
02N8229,Common Yellowthroat,220075314,2002,JUN,10,A,F,Yes,Breeding,N,,Y,,US,CA,,Lower Sacramento,Kopta Slough,39.91,-122.1,JULIAN WOOD,,,,
02N8230,Common Yellowthroat,220075311,2002,JUN,10,A,M,Yes,Breeding,N,,Y,,US,CA,,Lower Sacramento,Kopta Slough,39.91,-122.1,JULIAN WOOD,,,,
02N8231,Common Yellowthroat,220075320,2002,JUN,12,A,M,Yes,Breeding,N,,Y,,US,CA,,Lower Sacramento,Kopta Slough,39.91,-122.1,JULIAN WOOD,,,,
02N8232,Common Yellowthroat,220075321,2002,JUN,12,A,M,Yes,Breeding,N,,Y,,US,CA,,Lower Sacramento,Kopta Slough,39.91,-122.1,JULIAN WOOD,,,,
02N8233,Common Yellowthroat,220075319,2002,JUN,12,A,M,Yes,Breeding,N,,Y,,US,CA,,Lower Sacramento,Kopta Slough,39.91,-122.1,JULIAN WOOD,,,,
02N8234,Common Yellowthroat,220075318,2002,JUN,11,A,M,Yes,Breeding,N,,Y,,US,CA,,Lower Sacramento,Kopta Slough,39.91,-122.1,JULIAN WOOD,,,,
02N8235,Common Yellowthroat,220075317,2002,JUN,11,A,M,Yes,Breeding,N,,Y,,US,CA,,Lower Sacramento,Kopta Slough,39.91,-122.1,JULIAN WOOD,,,,
02N8236,Common Yellowthroat,220075316,2002,JUN,11,A,F,Yes,Breeding,N,,Y,,US,CA,,Lower Sacramento,Kopta Slough,39.91,-122.1,JULIAN WOOD,,,,
01N0083,Common Yellowthroat,,2001,,,A,M,Y,Breeding,N,Y,N,,US,CA,,“LOWER” SAC,KOPTA SLOUGH,39.91,-122.1,"TOM GARDALI
PRBO",SUMMER,,,
01N0084,Common Yellowthroat,,2001,,,A,M,Yes,Breeding,N,Y,N,,US,CA,,“LOWER” SAC,KOPTA SLOUGH,39.91,-122.1,"TOM GARDALI
PRBO",SUMMER,,,
05N8901,Common Yellowthroat,237041749,2005,JUL,10,A,M,Yes,Breeding,N,,,,US,OR,Klamath,,Cabin,42.5,-122.08,Robert Frey,,UKLA,CABN,Robert Frey
09N21513,Common Yellowthroat,256080622,2009,JUL,20,HY,U,N,Breeding,N,,Y,,US,OR,Klamath,MAPS,Cabin,42.5,-122.08,Robert Frey,entered by: katherine,UKLA,CABN,Robert Frey
02N3551,Common Yellowthroat,225073619,2002,JUL,19,H,U,No,Breeding,N,,Y,,US,CA,Suisun Bay,,Jacksnipe,38.19,-122.07,Hildie Spautz,No combo,JA,CK,
02N3552,Common Yellowthroat,225073620,2002,JUL,19,A,F,No,Breeding,N,,Y,,US,CA,Suisun Bay,,Jacksnipe,38.19,-122.07,Hildie Spautz,No combo,JA,CK,
99N0916,Common Yellowthroat,214091261,1999,JUL,7,A,F,Yes,Breeding,N,,Y,,US,OR,Klammath Falls,,Odessa Creek,42.43,-122.06,ROBERT I. FREY- KLAMATH BIRD OBSERVATORY,,UKLA,ODES,
99N7731,Common Yellowthroat,212024969,1999,JUL,9,H,U,U,Breeding,N,,Y,,US,OR,NO INFO,WILLAMETTE NATIONAL FOREST,NO INFO,44.16,-122.06,,,,NO INFO,
99N7738,Common Yellowthroat,212024911,1999,JUL,20,A,M,U,Breeding,R,,Y,,US,OR,NO INFO,WILLAMETTE NATIONAL FOREST,NO INFO,44.16,-122.06,,,,NO INFO,
99N7739,Common Yellowthroat,212024979,1999,JUL,9,A,M,U,Breeding,N,,Y,,US,OR,NO INFO,WILLAMETTE NATIONAL FOREST,NO INFO,44.16,-122.06,,,,NO INFO,
99N7740,Common Yellowthroat,212024978,1999,JUL,9,A,F,Y,Breeding,N,,Y,,US,OR,NO INFO,WILLAMETTE NATIONAL FOREST,NO INFO,44.16,-122.06,,,,NO INFO,
99N7741,Common Yellowthroat,212024977,1999,JUL,9,A,F,Y,Breeding,N,,Y,,US,OR,NO INFO,WILLAMETTE NATIONAL FOREST,NO INFO,44.16,-122.06,,,,NO INFO,
99N7742,Common Yellowthroat,212024762,1999,JUN,30,A,M,U,Breeding,R,,Y,,US,OR,NO INFO,WILLAMETTE NATIONAL FOREST,NO INFO,44.16,-122.06,,,,NO INFO,
99N7743,Common Yellowthroat,212047676,1999,JUN,20,A,M,U,Breeding,R,,Y,,US,OR,NO INFO,WILLAMETTE NATIONAL FOREST,NO INFO,44.16,-122.06,,,,NO INFO,
99N7744,Common Yellowthroat,212024909,1999,JUN,20,A,M,Y,Breeding,N,,Y,,US,OR,NO INFO,WILLAMETTE NATIONAL FOREST,NO INFO,44.16,-122.06,,,,NO INFO,
99N7745,Common Yellowthroat,212024910,1999,JUN,20,A,M,Y,Breeding,N,,Y,,US,OR,NO INFO,WILLAMETTE NATIONAL FOREST,NO INFO,44.16,-122.06,,,,NO INFO,
99N7746,Common Yellowthroat,212024905,1999,JUN,20,A,M,U,Breeding,N,,Y,,US,OR,NO INFO,WILLAMETTE NATIONAL FOREST,NO INFO,44.16,-122.06,,,,NO INFO,
99N7747,Common Yellowthroat,212024781,1999,JUL,20,A,F,Yes,Breeding,R,,Y,,US,OR,NO INFO,WILLAMETTE NATIONAL FOREST,NO INFO,44.16,-122.06,,,,NO INFO,
99N7749,Common Yellowthroat,216039399,1999,JUL,9,A,M,Yes,Breeding,R,,Y,,US,OR,NO INFO,WILLAMETTE NATIONAL FOREST,NO INFO,44.16,-122.06,,,,NO INFO,
99N7750,Common Yellowthroat,212024961,1999,JUL,23,A,M,Yes,Breeding,N,,Y,,US,OR,NO INFO,WILLAMETTE NATIONAL FOREST,NO INFO,44.16,-122.06,,,, NO INFO,
02N3540,Common Yellowthroat,225073602,2002,JUN,13,A,M,Yes,Breeding,N,,Y,,US,CA,,Suisun Bay,Benicia St. Park,38.21,-122.03,Hildie Spautz,RRK/S,SB,BIP1,
02N3543,Common Yellowthroat,225073605,2002,JUN,15,A,M,Yes,Breeding,N,,Y,,US,CA,Suisun Bay,,Rush Ranch ,38.21,-122.03,Hildie Spautz,RGM/S,RR,BIP1,
02N3550,Common Yellowthroat,225073618,2002,JUL,12,H,U,No,Breeding,N,,Y,,US,CA,Suisun Bay,,Rush Ranch,38.21,-122.03,Hildie Spautz,WS/DG,RR,A,
05N5286,Common Yellowthroat,232083837,2005,MAY,22,O,M,Yes,Breeding,R,,Y,,US,OR,,,,44.37,-122.02,IBP,,,,
00N5734,Common Yellowthroat,220005814,2000,JUL,20,S,U,U,Breeding,N,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
00N5735,Common Yellowthroat,220005904,2000,JUL,20,S,U,U,Breeding,N,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
00N5736,Common Yellowthroat,220005905,2000,JUL,20,S,U,U,Breeding,N,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
00N5737,Common Yellowthroat,220005916,2000,JUL,30,S,U,U,Breeding,N,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
00N5738,Common Yellowthroat,206056705,2000,JUL,20,A,F,Yes,Breeding,R,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
00N5739,Common Yellowthroat,216039399,2000,JUL,11,A,M,U,Breeding,R,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
00N5740,Common Yellowthroat,220005859,2000,JUL,11,A,F,Yes,Breeding,N,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
00N5741,Common Yellowthroat,219050420,2000,JUN,1,A,F,Yes,Breeding,N,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
00N5742,Common Yellowthroat,219050311,2000,JUN,1,A,M,U,Breeding,R,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
00N5743,Common Yellowthroat,219050343,2000,JUN,1,A,F,U,Breeding,R,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
00N5744,Common Yellowthroat,310170927,2000,JUN,1,A,M,Yes,Breeding,R,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
00N5745,Common Yellowthroat,219050400,2000,JUN,1,A,M,U,Breeding,R,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
00N5746,Common Yellowthroat,219050399,2000,MAY,19,A,M,Yes,Breeding,R,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
00N5748,Common Yellowthroat,206055567,2000,JUN,20,A,F,Yes,Breeding,N,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
01N7961,Common Yellowthroat,219050399,2001,AUG,1,A,M,Yes,Breeding,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7963,Common Yellowthroat,212024814,2001,MAY,18,A,M,Yes,Breeding,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7965,Common Yellowthroat,215099345,2001,MAY,18,A,M,Yes,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7966,Common Yellowthroat,220005993,2001,MAY,28,A,M,Yes,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7968,Common Yellowthroat,215099338,2001,MAY,28,A,F,Yes,Breeding,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7969,Common Yellowthroat,225023803,2001,JUN,12,A,M,Yes,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7970,Common Yellowthroat,220005859,2001,JUN,20,A,F,Yes,Breeding,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7971,Common Yellowthroat,219050400,2001,JUN,20,A,M,Yes,Breeding,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7972,Common Yellowthroat,225023853,2001,JUN,30,A,M,Yes,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7973,Common Yellowthroat,212024975,2001,JUN,30,A,M,Yes,Breeding,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7974,Common Yellowthroat,225023880,2001,JUL,10,A,M,Yes,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7975,Common Yellowthroat,225023946,2001,JUL,31,H,U,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7976,Common Yellowthroat,225023945,2001,JUL,31,H,U,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7977,Common Yellowthroat,225023912,2001,JUL,20,H,U,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7978,Common Yellowthroat,155142690,2001,JUL,20,H,U,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7979,Common Yellowthroat,225023881,2001,JUL,10,H,U,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7980,Common Yellowthroat,225023875,2001,JUL,10,H,U,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
02N1575,Common Yellowthroat,167122170,2002,JUL,4,A,F,Yes,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1576,Common Yellowthroat,225022001,2002,JUN,1,,F,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1577,Common Yellowthroat,225022002,2002,JUN,1,A,M,No,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1578,Common Yellowthroat,225022003,2002,JUN,1,A,F,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1579,Common Yellowthroat,225022004,2002,JUN,1,A,M,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1580,Common Yellowthroat,225022005,2002,JUN,1,A,F,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1581,Common Yellowthroat,225022024,2002,JUN,14,A,M,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1582,Common Yellowthroat,225022025,2002,JUN,14,A,M,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1583,Common Yellowthroat,225022026,2002,JUN,14,A,M,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1584,Common Yellowthroat,225022035,2002,JUN,25,A,F,Yes,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1585,Common Yellowthroat,225022037,2002,JUN,25,A,F,Yes,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1587,Common Yellowthroat,225022050,2002,JUL,4,A,F,Yes,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1588,Common Yellowthroat,225022051,2002,JUL,4,A,F,Yes,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1589,Common Yellowthroat,225022054,2002,JUL,4,A,M,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1590,Common Yellowthroat,225022075,2002,JUL,12,H,U,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1591,Common Yellowthroat,225022076,2002,JUL,12,A,F,Yes,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1592,Common Yellowthroat,225022077,2002,JUL,12,A,M,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1593,Common Yellowthroat,225022096,2002,JUL,23,H,U,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1594,Common Yellowthroat,228050403,2002,JUL,23,H,U,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1595,Common Yellowthroat,228050409,2002,JUL,23,H,U,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1596,Common Yellowthroat,228050411,2002,JUL,23,H,U,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1597,Common Yellowthroat,228050412,2002,JUL,23,H,U,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1598,Common Yellowthroat,228050413,2002,JUL,23,H,U,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1599,Common Yellowthroat,228050414,2002,JUL,23,H,U,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1600,Common Yellowthroat,228050416,2002,JUL,23,H,U,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1601,Common Yellowthroat,228050418,2002,JUL,23,H,U,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1602,Common Yellowthroat,228050422,2002,JUL,23,H,U,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1603,Common Yellowthroat,228050428,2002,JUL,23,H,U,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
02N1604,Common Yellowthroat,228050440,2002,AUG,3,H,U,,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP,,WILL,IKEN,
03N2656,Common Yellowthroat,228050465,2003,JUN,3,A,F,No,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
03N2657,Common Yellowthroat,228050466,2003,JUL,11,A,M,Yes,Breeding,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
03N2658,Common Yellowthroat,228050478,2003,JUL,5,A,M,Yes,Breeding,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
03N2659,Common Yellowthroat,228050616,2003,JUL,5,A,M,Yes,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
03N2660,Common Yellowthroat,232008701,2003,JUL,26,H,U,No,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
03N2661,Common Yellowthroat,232008702,2003,JUL,26,H,U,No,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
03N2662,Common Yellowthroat,232008703,2003,JUL,26,H,U,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
03N2663,Common Yellowthroat,232008707,2003,AUG,2,H,U,U,Breeding,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
03N2664,Common Yellowthroat,232008714,2003,JUL,26,H,U,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
03N2665,Common Yellowthroat,232008720,2003,JUL,26,H,U,U,Breeding,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
03N2666,Common Yellowthroat,228050411,2003,JUN,16,A,M,U,Breeding,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
03N2667,Common Yellowthroat,228050411,2003,JUN,3,A,M,U,Breeding,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
03N2668,Common Yellowthroat,225022026,2003,AUG,2,A,M,U,Breeding,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
03N2670,Common Yellowthroat,225023054,2003,MAY,22,A,M,Yes,Breeding,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
04N4457,Common Yellowthroat,231062813,2004,JUN,1,A,F,Yes,Breeding,N,,Y,,US,OR,Marion Forks ,, ,44.37,-122.02,IBP MAPS,,WILL,IKEN,
04N4458,Common Yellowthroat,231062906,2004,JUL,11,A,M,Yes,Breeding,N,,Y,,US,OR,Marion Forks ,, ,44.37,-122.02,IBP MAPS,,WILL,IKEN,
04N4459,Common Yellowthroat,231062910,2004,JUL,11,A,M,U,Breeding,N,,Y,,US,OR,Marion Forks ,, ,44.37,-122.02,IBP MAPS,,WILL,IKEN,
04N4460,Common Yellowthroat,231062918,2004,JUL,22,H,U,No,Breeding,R,,Y,,US,OR,Marion Forks ,, ,44.37,-122.02,IBP MAPS,,WILL,IKEN,
04N4461,Common Yellowthroat,231062966,2004,JUL,22,H,U,No,Breeding,N,,Y,,US,OR,Marion Forks ,, ,44.37,-122.02,IBP MAPS,,WILL,IKEN,
04N4462,Common Yellowthroat,231062967,2004,AUG,1,H,U,No,Breeding,N,,Y,,US,OR,Marion Forks ,, ,44.37,-122.02,IBP MAPS,,WILL,IKEN,
